# X, Y, Z, rho
-0.003 0 0.114 0
-0.002 0 0.114 0
-0.001 0 0.114 5.65914e-09
0 0 0.114 4.89693e-07
0.001 0 0.114 3.00114e-08
0.002 0 0.114 0
0.003 0 0.114 0
0.004 0 0.114 0
0.005 0 0.114 0
0.006 0 0.114 0
0.007 0 0.114 0
0.008 0 0.114 0
0.009 0 0.114 0
0.01 0 0.114 0
0.011 0 0.114 0
0.012 0 0.114 0
0.013 0 0.114 0
0.014 0 0.114 0
0.015 0 0.114 0
0.016 0 0.114 0
0.017 0 0.114 0
0.018 0 0.114 0
0.019 0 0.114 0
0.02 0 0.114 0
0.021 0 0.114 0
0.022 0 0.114 0
0.023 0 0.114 0
0.024 0 0.114 0
0.025 0 0.114 0
0.026 0 0.114 0
0.027 0 0.114 0
0.028 0 0.114 0
0.029 0 0.114 0
0.03 0 0.114 0
0.031 0 0.114 0
0.032 0 0.114 0
0.033 0 0.114 0
0.034 0 0.114 0
0.035 0 0.114 0
-0.035 0 0.115 0
-0.034 0 0.115 0
-0.033 0 0.115 0
-0.032 0 0.115 0
-0.031 0 0.115 0
-0.03 0 0.115 0
-0.029 0 0.115 0
-0.028 0 0.115 0
-0.027 0 0.115 0
-0.026 0 0.115 0
-0.025 0 0.115 0
-0.024 0 0.115 0
-0.023 0 0.115 0
-0.022 0 0.115 0
-0.021 0 0.115 0
-0.02 0 0.115 0
-0.019 0 0.115 0
-0.018 0 0.115 0
-0.017 0 0.115 0
-0.016 0 0.115 0
-0.015 0 0.115 0
-0.014 0 0.115 0
-0.013 0 0.115 0
-0.012 0 0.115 0
-0.011 0 0.115 0
-0.01 0 0.115 0
-0.009 0 0.115 0
-0.008 0 0.115 0
-0.007 0 0.115 0
-0.006 0 0.115 0
-0.005 0 0.115 0
-0.004 0 0.115 0
-0.003 0 0.115 0
-0.002 0 0.115 0
-0.001 0 0.115 3.06703e-09
0 0 0.115 4.84946e-07
0.001 0 0.115 3.44943e-08
0.002 0 0.115 0
0.003 0 0.115 0
0.004 0 0.115 0
0.005 0 0.115 0
0.006 0 0.115 0
0.007 0 0.115 0
0.008 0 0.115 0
0.009 0 0.115 0
0.01 0 0.115 0
0.011 0 0.115 0
0.012 0 0.115 0
0.013 0 0.115 0
0.014 0 0.115 0
0.015 0 0.115 0
0.016 0 0.115 0
0.017 0 0.115 0
0.018 0 0.115 0
0.019 0 0.115 0
0.02 0 0.115 0
0.021 0 0.115 0
0.022 0 0.115 0
0.023 0 0.115 0
0.024 0 0.115 0
0.025 0 0.115 0
0.026 0 0.115 0
0.027 0 0.115 0
0.028 0 0.115 0
0.029 0 0.115 0
0.03 0 0.115 0
0.031 0 0.115 0
0.032 0 0.115 0
0.033 0 0.115 0
0.034 0 0.115 0
0.035 0 0.115 0
-0.035 0 0.116 0
-0.034 0 0.116 0
-0.033 0 0.116 0
-0.032 0 0.116 0
-0.031 0 0.116 0
-0.03 0 0.116 0
-0.029 0 0.116 0
-0.028 0 0.116 0
-0.027 0 0.116 0
-0.026 0 0.116 0
-0.025 0 0.116 0
-0.024 0 0.116 0
-0.023 0 0.116 0
-0.022 0 0.116 0
-0.021 0 0.116 0
-0.02 0 0.116 0
-0.019 0 0.116 0
-0.018 0 0.116 0
-0.017 0 0.116 0
-0.016 0 0.116 0
-0.015 0 0.116 0
-0.014 0 0.116 0
-0.013 0 0.116 0
-0.012 0 0.116 0
-0.011 0 0.116 0
-0.01 0 0.116 0
-0.009 0 0.116 0
-0.008 0 0.116 0
-0.007 0 0.116 0
-0.006 0 0.116 0
-0.005 0 0.116 0
-0.004 0 0.116 0
-0.003 0 0.116 0
-0.002 0 0.116 0
-0.001 0 0.116 1.24956e-09
0 0 0.116 4.77206e-07
0.001 0 0.116 3.96267e-08
0.002 0 0.116 0
0.003 0 0.116 0
0.004 0 0.116 0
0.005 0 0.116 0
0.006 0 0.116 0
0.007 0 0.116 0
0.008 0 0.116 0
0.009 0 0.116 0
0.01 0 0.116 0
0.011 0 0.116 0
0.012 0 0.116 0
0.013 0 0.116 0
0.014 0 0.116 0
0.015 0 0.116 0
0.016 0 0.116 0
0.017 0 0.116 0
0.018 0 0.116 0
0.019 0 0.116 0
0.02 0 0.116 0
0.021 0 0.116 0
0.022 0 0.116 0
0.023 0 0.116 0
0.024 0 0.116 0
0.025 0 0.116 0
0.026 0 0.116 0
0.027 0 0.116 0
0.028 0 0.116 0
0.029 0 0.116 0
0.03 0 0.116 0
0.031 0 0.116 0
0.032 0 0.116 0
0.033 0 0.116 0
0.034 0 0.116 0
0.035 0 0.116 0
-0.035 0 0.117 0
-0.034 0 0.117 0
-0.033 0 0.117 0
-0.032 0 0.117 0
-0.031 0 0.117 0
-0.03 0 0.117 0
-0.029 0 0.117 0
-0.028 0 0.117 0
-0.027 0 0.117 0
-0.026 0 0.117 0
-0.025 0 0.117 0
-0.024 0 0.117 0
-0.023 0 0.117 0
-0.022 0 0.117 0
-0.021 0 0.117 0
-0.02 0 0.117 0
-0.019 0 0.117 0
-0.018 0 0.117 0
-0.017 0 0.117 0
-0.016 0 0.117 0
-0.015 0 0.117 0
-0.014 0 0.117 0
-0.013 0 0.117 0
-0.012 0 0.117 0
-0.011 0 0.117 0
-0.01 0 0.117 0
-0.009 0 0.117 0
-0.008 0 0.117 0
-0.007 0 0.117 0
-0.006 0 0.117 0
-0.005 0 0.117 0
-0.004 0 0.117 0
-0.003 0 0.117 0
-0.002 0 0.117 0
-0.001 0 0.117 2.9677e-10
0 0 0.117 4.66121e-07
0.001 0 0.117 4.54612e-08
0.002 0 0.117 0
0.003 0 0.117 0
0.004 0 0.117 0
0.005 0 0.117 0
0.006 0 0.117 0
0.007 0 0.117 0
0.008 0 0.117 0
0.009 0 0.117 0
0.01 0 0.117 0
0.011 0 0.117 0
0.012 0 0.117 0
0.013 0 0.117 0
0.014 0 0.117 0
0.015 0 0.117 0
0.016 0 0.117 0
0.017 0 0.117 0
0.018 0 0.117 0
0.019 0 0.117 0
0.02 0 0.117 0
0.021 0 0.117 0
0.022 0 0.117 0
0.023 0 0.117 0
0.024 0 0.117 0
0.025 0 0.117 0
0.026 0 0.117 0
0.027 0 0.117 0
0.028 0 0.117 0
0.029 0 0.117 0
0.03 0 0.117 0
0.031 0 0.117 0
0.032 0 0.117 0
0.033 0 0.117 0
0.034 0 0.117 0
0.035 0 0.117 0
-0.035 0 0.118 0
-0.034 0 0.118 0
-0.033 0 0.118 0
-0.032 0 0.118 0
-0.031 0 0.118 0
-0.03 0 0.118 0
-0.029 0 0.118 0
-0.028 0 0.118 0
-0.027 0 0.118 0
-0.026 0 0.118 0
-0.025 0 0.118 0
-0.024 0 0.118 0
-0.023 0 0.118 0
-0.022 0 0.118 0
-0.021 0 0.118 0
-0.02 0 0.118 0
-0.019 0 0.118 0
-0.018 0 0.118 0
-0.017 0 0.118 0
-0.016 0 0.118 0
-0.015 0 0.118 0
-0.014 0 0.118 0
-0.013 0 0.118 0
-0.012 0 0.118 0
-0.011 0 0.118 0
-0.01 0 0.118 0
-0.009 0 0.118 0
-0.008 0 0.118 0
-0.007 0 0.118 0
-0.006 0 0.118 0
-0.005 0 0.118 0
-0.004 0 0.118 0
-0.003 0 0.118 0
-0.002 0 0.118 0
-0.001 0 0.118 1.78131e-11
0 0 0.118 4.52638e-07
0.001 0 0.118 5.16798e-08
0.002 0 0.118 0
0.003 0 0.118 0
0.004 0 0.118 0
0.005 0 0.118 0
0.006 0 0.118 0
0.007 0 0.118 0
0.008 0 0.118 0
0.009 0 0.118 0
0.01 0 0.118 0
0.011 0 0.118 0
0.012 0 0.118 0
0.013 0 0.118 0
0.014 0 0.118 0
0.015 0 0.118 0
0.016 0 0.118 0
0.017 0 0.118 0
0.018 0 0.118 0
0.019 0 0.118 0
0.02 0 0.118 0
0.021 0 0.118 0
0.022 0 0.118 0
0.023 0 0.118 0
0.024 0 0.118 0
0.025 0 0.118 0
0.026 0 0.118 0
0.027 0 0.118 0
0.028 0 0.118 0
0.029 0 0.118 0
0.03 0 0.118 0
0.031 0 0.118 0
0.032 0 0.118 0
0.033 0 0.118 0
0.034 0 0.118 0
0.035 0 0.118 0
-0.035 0 0.119 0
-0.034 0 0.119 0
-0.033 0 0.119 0
-0.032 0 0.119 0
-0.031 0 0.119 0
-0.03 0 0.119 0
-0.029 0 0.119 0
-0.028 0 0.119 0
-0.027 0 0.119 0
-0.026 0 0.119 0
-0.025 0 0.119 0
-0.024 0 0.119 0
-0.023 0 0.119 0
-0.022 0 0.119 0
-0.021 0 0.119 0
-0.02 0 0.119 0
-0.019 0 0.119 0
-0.018 0 0.119 0
-0.017 0 0.119 0
-0.016 0 0.119 0
-0.015 0 0.119 0
-0.014 0 0.119 0
-0.013 0 0.119 0
-0.012 0 0.119 0
-0.011 0 0.119 0
-0.01 0 0.119 0
-0.009 0 0.119 0
-0.008 0 0.119 0
-0.007 0 0.119 0
-0.006 0 0.119 0
-0.005 0 0.119 0
-0.004 0 0.119 0
-0.003 0 0.119 0
-0.002 0 0.119 0
-0.001 0 0.119 3.80385e-14
0 0 0.119 4.38403e-07
0.001 0 0.119 5.78902e-08
0.002 0 0.119 0
0.003 0 0.119 0
0.004 0 0.119 0
0.005 0 0.119 0
0.006 0 0.119 0
0.007 0 0.119 0
0.008 0 0.119 0
0.009 0 0.119 0
0.01 0 0.119 0
0.011 0 0.119 0
0.012 0 0.119 0
0.013 0 0.119 0
0.014 0 0.119 0
0.015 0 0.119 0
0.016 0 0.119 0
0.017 0 0.119 0
0.018 0 0.119 0
0.019 0 0.119 0
0.02 0 0.119 0
0.021 0 0.119 0
0.022 0 0.119 0
0.023 0 0.119 0
0.024 0 0.119 0
0.025 0 0.119 0
0.026 0 0.119 0
0.027 0 0.119 0
0.028 0 0.119 0
0.029 0 0.119 0
0.03 0 0.119 0
0.031 0 0.119 0
0.032 0 0.119 0
0.033 0 0.119 0
0.034 0 0.119 0
0.035 0 0.119 0
-0.035 0 0.12 0
-0.034 0 0.12 0
-0.033 0 0.12 0
-0.032 0 0.12 0
-0.031 0 0.12 0
-0.03 0 0.12 0
-0.029 0 0.12 0
-0.028 0 0.12 0
-0.027 0 0.12 0
-0.026 0 0.12 0
-0.025 0 0.12 0
-0.024 0 0.12 0
-0.023 0 0.12 0
-0.022 0 0.12 0
-0.021 0 0.12 0
-0.02 0 0.12 0
-0.019 0 0.12 0
-0.018 0 0.12 0
-0.017 0 0.12 0
-0.016 0 0.12 0
-0.015 0 0.12 0
-0.014 0 0.12 0
-0.013 0 0.12 0
-0.012 0 0.12 0
-0.011 0 0.12 0
-0.01 0 0.12 0
-0.009 0 0.12 0
-0.008 0 0.12 0
-0.007 0 0.12 0
-0.006 0 0.12 0
-0.005 0 0.12 0
-0.004 0 0.12 0
-0.003 0 0.12 0
-0.002 0 0.12 0
-0.001 0 0.12 3.79379e-19
0 0 0.12 4.2426e-07
0.001 0 0.12 6.39373e-08
0.002 0 0.12 0
0.003 0 0.12 0
0.004 0 0.12 0
0.005 0 0.12 0
0.006 0 0.12 0
0.007 0 0.12 0
0.008 0 0.12 0
0.009 0 0.12 0
0.01 0 0.12 0
0.011 0 0.12 0
0.012 0 0.12 0
0.013 0 0.12 0
0.014 0 0.12 0
0.015 0 0.12 0
0.016 0 0.12 0
0.017 0 0.12 0
0.018 0 0.12 0
0.019 0 0.12 0
0.02 0 0.12 0
0.021 0 0.12 0
0.022 0 0.12 0
0.023 0 0.12 0
0.024 0 0.12 0
0.025 0 0.12 0
0.026 0 0.12 0
0.027 0 0.12 0
0.028 0 0.12 0
0.029 0 0.12 0
0.03 0 0.12 0
0.031 0 0.12 0
0.032 0 0.12 0
0.033 0 0.12 0
0.034 0 0.12 0
0.035 0 0.12 0
-0.035 0 0.121 0
-0.034 0 0.121 0
-0.033 0 0.121 0
-0.032 0 0.121 0
-0.031 0 0.121 0
-0.03 0 0.121 0
-0.029 0 0.121 0
-0.028 0 0.121 0
-0.027 0 0.121 0
-0.026 0 0.121 0
-0.025 0 0.121 0
-0.024 0 0.121 0
-0.023 0 0.121 0
-0.022 0 0.121 0
-0.021 0 0.121 0
-0.02 0 0.121 0
-0.019 0 0.121 0
-0.018 0 0.121 0
-0.017 0 0.121 0
-0.016 0 0.121 0
-0.015 0 0.121 0
-0.014 0 0.121 0
-0.013 0 0.121 0
-0.012 0 0.121 0
-0.011 0 0.121 0
-0.01 0 0.121 0
-0.009 0 0.121 0
-0.008 0 0.121 0
-0.007 0 0.121 0
-0.006 0 0.121 0
-0.005 0 0.121 0
-0.004 0 0.121 0
-0.003 0 0.121 0
-0.002 0 0.121 0
-0.001 0 0.121 0
0 0 0.121 4.10338e-07
0.001 0 0.121 6.97758e-08
0.002 0 0.121 0
0.003 0 0.121 0
0.004 0 0.121 0
0.005 0 0.121 0
0.006 0 0.121 0
0.007 0 0.121 0
0.008 0 0.121 0
0.009 0 0.121 0
0.01 0 0.121 0
0.011 0 0.121 0
0.012 0 0.121 0
0.013 0 0.121 0
0.014 0 0.121 0
0.015 0 0.121 0
0.016 0 0.121 0
0.017 0 0.121 0
0.018 0 0.121 0
0.019 0 0.121 0
0.02 0 0.121 0
0.021 0 0.121 0
0.022 0 0.121 0
0.023 0 0.121 0
0.024 0 0.121 0
0.025 0 0.121 0
0.026 0 0.121 0
0.027 0 0.121 0
0.028 0 0.121 0
0.029 0 0.121 0
0.03 0 0.121 0
0.031 0 0.121 0
0.032 0 0.121 0
0.033 0 0.121 0
0.034 0 0.121 0
0.035 0 0.121 0
-0.035 0 0.122 0
-0.034 0 0.122 0
-0.033 0 0.122 0
-0.032 0 0.122 0
-0.031 0 0.122 0
-0.03 0 0.122 0
-0.029 0 0.122 0
-0.028 0 0.122 0
-0.027 0 0.122 0
-0.026 0 0.122 0
-0.025 0 0.122 0
-0.024 0 0.122 0
-0.023 0 0.122 0
-0.022 0 0.122 0
-0.021 0 0.122 0
-0.02 0 0.122 0
-0.019 0 0.122 0
-0.018 0 0.122 0
-0.017 0 0.122 0
-0.016 0 0.122 0
-0.015 0 0.122 0
-0.014 0 0.122 0
-0.013 0 0.122 0
-0.012 0 0.122 0
-0.011 0 0.122 0
-0.01 0 0.122 0
-0.009 0 0.122 0
-0.008 0 0.122 0
-0.007 0 0.122 0
-0.006 0 0.122 0
-0.005 0 0.122 0
-0.004 0 0.122 0
-0.003 0 0.122 0
-0.002 0 0.122 0
-0.001 0 0.122 0
0 0 0.122 3.96635e-07
0.001 0 0.122 7.54048e-08
0.002 0 0.122 0
0.003 0 0.122 0
0.004 0 0.122 0
0.005 0 0.122 0
0.006 0 0.122 0
0.007 0 0.122 0
0.008 0 0.122 0
0.009 0 0.122 0
0.01 0 0.122 0
0.011 0 0.122 0
0.012 0 0.122 0
0.013 0 0.122 0
0.014 0 0.122 0
0.015 0 0.122 0
0.016 0 0.122 0
0.017 0 0.122 0
0.018 0 0.122 0
0.019 0 0.122 0
0.02 0 0.122 0
0.021 0 0.122 0
0.022 0 0.122 0
0.023 0 0.122 0
0.024 0 0.122 0
0.025 0 0.122 0
0.026 0 0.122 0
0.027 0 0.122 0
0.028 0 0.122 0
0.029 0 0.122 0
0.03 0 0.122 0
0.031 0 0.122 0
0.032 0 0.122 0
0.033 0 0.122 0
0.034 0 0.122 0
0.035 0 0.122 0
-0.035 0 0.123 0
-0.034 0 0.123 0
-0.033 0 0.123 0
-0.032 0 0.123 0
-0.031 0 0.123 0
-0.03 0 0.123 0
-0.029 0 0.123 0
-0.028 0 0.123 0
-0.027 0 0.123 0
-0.026 0 0.123 0
-0.025 0 0.123 0
-0.024 0 0.123 0
-0.023 0 0.123 0
-0.022 0 0.123 0
-0.021 0 0.123 0
-0.02 0 0.123 0
-0.019 0 0.123 0
-0.018 0 0.123 0
-0.017 0 0.123 0
-0.016 0 0.123 0
-0.015 0 0.123 0
-0.014 0 0.123 0
-0.013 0 0.123 0
-0.012 0 0.123 0
-0.011 0 0.123 0
-0.01 0 0.123 0
-0.009 0 0.123 0
-0.008 0 0.123 0
-0.007 0 0.123 0
-0.006 0 0.123 0
-0.005 0 0.123 0
-0.004 0 0.123 0
-0.003 0 0.123 0
-0.002 0 0.123 0
-0.001 0 0.123 0
0 0 0.123 3.8315e-07
0.001 0 0.123 8.08239e-08
0.002 0 0.123 0
0.003 0 0.123 0
0.004 0 0.123 0
0.005 0 0.123 0
0.006 0 0.123 0
0.007 0 0.123 0
0.008 0 0.123 0
0.009 0 0.123 0
0.01 0 0.123 0
0.011 0 0.123 0
0.012 0 0.123 0
0.013 0 0.123 0
0.014 0 0.123 0
0.015 0 0.123 0
0.016 0 0.123 0
0.017 0 0.123 0
0.018 0 0.123 0
0.019 0 0.123 0
0.02 0 0.123 0
0.021 0 0.123 0
0.022 0 0.123 0
0.023 0 0.123 0
0.024 0 0.123 0
0.025 0 0.123 0
0.026 0 0.123 0
0.027 0 0.123 0
0.028 0 0.123 0
0.029 0 0.123 0
0.03 0 0.123 0
0.031 0 0.123 0
0.032 0 0.123 0
0.033 0 0.123 0
0.034 0 0.123 0
0.035 0 0.123 0
-0.035 0 0.124 0
-0.034 0 0.124 0
-0.033 0 0.124 0
-0.032 0 0.124 0
-0.031 0 0.124 0
-0.03 0 0.124 0
-0.029 0 0.124 0
-0.028 0 0.124 0
-0.027 0 0.124 0
-0.026 0 0.124 0
-0.025 0 0.124 0
-0.024 0 0.124 0
-0.023 0 0.124 0
-0.022 0 0.124 0
-0.021 0 0.124 0
-0.02 0 0.124 0
-0.019 0 0.124 0
-0.018 0 0.124 0
-0.017 0 0.124 0
-0.016 0 0.124 0
-0.015 0 0.124 0
-0.014 0 0.124 0
-0.013 0 0.124 0
-0.012 0 0.124 0
-0.011 0 0.124 0
-0.01 0 0.124 0
-0.009 0 0.124 0
-0.008 0 0.124 0
-0.007 0 0.124 0
-0.006 0 0.124 0
-0.005 0 0.124 0
-0.004 0 0.124 0
-0.003 0 0.124 0
-0.002 0 0.124 0
-0.001 0 0.124 0
0 0 0.124 3.69881e-07
0.001 0 0.124 8.60328e-08
0.002 0 0.124 0
0.003 0 0.124 0
0.004 0 0.124 0
0.005 0 0.124 0
0.006 0 0.124 0
0.007 0 0.124 0
0.008 0 0.124 0
0.009 0 0.124 0
0.01 0 0.124 0
0.011 0 0.124 0
0.012 0 0.124 0
0.013 0 0.124 0
0.014 0 0.124 0
0.015 0 0.124 0
0.016 0 0.124 0
0.017 0 0.124 0
0.018 0 0.124 0
0.019 0 0.124 0
0.02 0 0.124 0
0.021 0 0.124 0
0.022 0 0.124 0
0.023 0 0.124 0
0.024 0 0.124 0
0.025 0 0.124 0
0.026 0 0.124 0
0.027 0 0.124 0
0.028 0 0.124 0
0.029 0 0.124 0
0.03 0 0.124 0
0.031 0 0.124 0
0.032 0 0.124 0
0.033 0 0.124 0
0.034 0 0.124 0
0.035 0 0.124 0
-0.035 0 0.125 0
-0.034 0 0.125 0
-0.033 0 0.125 0
-0.032 0 0.125 0
-0.031 0 0.125 0
-0.03 0 0.125 0
-0.029 0 0.125 0
-0.028 0 0.125 0
-0.027 0 0.125 0
-0.026 0 0.125 0
-0.025 0 0.125 0
-0.024 0 0.125 0
-0.023 0 0.125 0
-0.022 0 0.125 0
-0.021 0 0.125 0
-0.02 0 0.125 0
-0.019 0 0.125 0
-0.018 0 0.125 0
-0.017 0 0.125 0
-0.016 0 0.125 0
-0.015 0 0.125 0
-0.014 0 0.125 0
-0.013 0 0.125 0
-0.012 0 0.125 0
-0.011 0 0.125 0
-0.01 0 0.125 0
-0.009 0 0.125 0
-0.008 0 0.125 0
-0.007 0 0.125 0
-0.006 0 0.125 0
-0.005 0 0.125 0
-0.004 0 0.125 0
-0.003 0 0.125 0
-0.002 0 0.125 0
-0.001 0 0.125 0
0 0 0.125 3.56828e-07
0.001 0 0.125 9.10313e-08
0.002 0 0.125 0
0.003 0 0.125 0
0.004 0 0.125 0
0.005 0 0.125 0
0.006 0 0.125 0
0.007 0 0.125 0
0.008 0 0.125 0
0.009 0 0.125 0
0.01 0 0.125 0
0.011 0 0.125 0
0.012 0 0.125 0
0.013 0 0.125 0
0.014 0 0.125 0
0.015 0 0.125 0
0.016 0 0.125 0
0.017 0 0.125 0
0.018 0 0.125 0
0.019 0 0.125 0
0.02 0 0.125 0
0.021 0 0.125 0
0.022 0 0.125 0
0.023 0 0.125 0
0.024 0 0.125 0
0.025 0 0.125 0
0.026 0 0.125 0
0.027 0 0.125 0
0.028 0 0.125 0
0.029 0 0.125 0
0.03 0 0.125 0
0.031 0 0.125 0
0.032 0 0.125 0
0.033 0 0.125 0
0.034 0 0.125 0
0.035 0 0.125 0
-0.035 0 0.126 0
-0.034 0 0.126 0
-0.033 0 0.126 0
-0.032 0 0.126 0
-0.031 0 0.126 0
-0.03 0 0.126 0
-0.029 0 0.126 0
-0.028 0 0.126 0
-0.027 0 0.126 0
-0.026 0 0.126 0
-0.025 0 0.126 0
-0.024 0 0.126 0
-0.023 0 0.126 0
-0.022 0 0.126 0
-0.021 0 0.126 0
-0.02 0 0.126 0
-0.019 0 0.126 0
-0.018 0 0.126 0
-0.017 0 0.126 0
-0.016 0 0.126 0
-0.015 0 0.126 0
-0.014 0 0.126 0
-0.013 0 0.126 0
-0.012 0 0.126 0
-0.011 0 0.126 0
-0.01 0 0.126 0
-0.009 0 0.126 0
-0.008 0 0.126 0
-0.007 0 0.126 0
-0.006 0 0.126 0
-0.005 0 0.126 0
-0.004 0 0.126 0
-0.003 0 0.126 0
-0.002 0 0.126 0
-0.001 0 0.126 0
0 0 0.126 3.43989e-07
0.001 0 0.126 9.58194e-08
0.002 0 0.126 0
0.003 0 0.126 0
0.004 0 0.126 0
0.005 0 0.126 0
0.006 0 0.126 0
0.007 0 0.126 0
0.008 0 0.126 0
0.009 0 0.126 0
0.01 0 0.126 0
0.011 0 0.126 0
0.012 0 0.126 0
0.013 0 0.126 0
0.014 0 0.126 0
0.015 0 0.126 0
0.016 0 0.126 0
0.017 0 0.126 0
0.018 0 0.126 0
0.019 0 0.126 0
0.02 0 0.126 0
0.021 0 0.126 0
0.022 0 0.126 0
0.023 0 0.126 0
0.024 0 0.126 0
0.025 0 0.126 0
0.026 0 0.126 0
0.027 0 0.126 0
0.028 0 0.126 0
0.029 0 0.126 0
0.03 0 0.126 0
0.031 0 0.126 0
0.032 0 0.126 0
0.033 0 0.126 0
0.034 0 0.126 0
0.035 0 0.126 0
-0.035 0 0.127 0
-0.034 0 0.127 0
-0.033 0 0.127 0
-0.032 0 0.127 0
-0.031 0 0.127 0
-0.03 0 0.127 0
-0.029 0 0.127 0
-0.028 0 0.127 0
-0.027 0 0.127 0
-0.026 0 0.127 0
-0.025 0 0.127 0
-0.024 0 0.127 0
-0.023 0 0.127 0
-0.022 0 0.127 0
-0.021 0 0.127 0
-0.02 0 0.127 0
-0.019 0 0.127 0
-0.018 0 0.127 0
-0.017 0 0.127 0
-0.016 0 0.127 0
-0.015 0 0.127 0
-0.014 0 0.127 0
-0.013 0 0.127 0
-0.012 0 0.127 0
-0.011 0 0.127 0
-0.01 0 0.127 0
-0.009 0 0.127 0
-0.008 0 0.127 0
-0.007 0 0.127 0
-0.006 0 0.127 0
-0.005 0 0.127 0
-0.004 0 0.127 0
-0.003 0 0.127 0
-0.002 0 0.127 0
-0.001 0 0.127 0
0 0 0.127 3.31366e-07
0.001 0 0.127 1.00397e-07
0.002 0 0.127 0
0.003 0 0.127 0
0.004 0 0.127 0
0.005 0 0.127 0
0.006 0 0.127 0
0.007 0 0.127 0
0.008 0 0.127 0
0.009 0 0.127 0
0.01 0 0.127 0
0.011 0 0.127 0
0.012 0 0.127 0
0.013 0 0.127 0
0.014 0 0.127 0
0.015 0 0.127 0
0.016 0 0.127 0
0.017 0 0.127 0
0.018 0 0.127 0
0.019 0 0.127 0
0.02 0 0.127 0
0.021 0 0.127 0
0.022 0 0.127 0
0.023 0 0.127 0
0.024 0 0.127 0
0.025 0 0.127 0
0.026 0 0.127 0
0.027 0 0.127 0
0.028 0 0.127 0
0.029 0 0.127 0
0.03 0 0.127 0
0.031 0 0.127 0
0.032 0 0.127 0
0.033 0 0.127 0
0.034 0 0.127 0
0.035 0 0.127 0
-0.035 0 0.128 0
-0.034 0 0.128 0
-0.033 0 0.128 0
-0.032 0 0.128 0
-0.031 0 0.128 0
-0.03 0 0.128 0
-0.029 0 0.128 0
-0.028 0 0.128 0
-0.027 0 0.128 0
-0.026 0 0.128 0
-0.025 0 0.128 0
-0.024 0 0.128 0
-0.023 0 0.128 0
-0.022 0 0.128 0
-0.021 0 0.128 0
-0.02 0 0.128 0
-0.019 0 0.128 0
-0.018 0 0.128 0
-0.017 0 0.128 0
-0.016 0 0.128 0
-0.015 0 0.128 0
-0.014 0 0.128 0
-0.013 0 0.128 0
-0.012 0 0.128 0
-0.011 0 0.128 0
-0.01 0 0.128 0
-0.009 0 0.128 0
-0.008 0 0.128 0
-0.007 0 0.128 0
-0.006 0 0.128 0
-0.005 0 0.128 0
-0.004 0 0.128 0
-0.003 0 0.128 0
-0.002 0 0.128 0
-0.001 0 0.128 0
0 0 0.128 3.18956e-07
0.001 0 0.128 1.04764e-07
0.002 0 0.128 0
0.003 0 0.128 0
0.004 0 0.128 0
0.005 0 0.128 0
0.006 0 0.128 0
0.007 0 0.128 0
0.008 0 0.128 0
0.009 0 0.128 0
0.01 0 0.128 0
0.011 0 0.128 0
0.012 0 0.128 0
0.013 0 0.128 0
0.014 0 0.128 0
0.015 0 0.128 0
0.016 0 0.128 0
0.017 0 0.128 0
0.018 0 0.128 0
0.019 0 0.128 0
0.02 0 0.128 0
0.021 0 0.128 0
0.022 0 0.128 0
0.023 0 0.128 0
0.024 0 0.128 0
0.025 0 0.128 0
0.026 0 0.128 0
0.027 0 0.128 0
0.028 0 0.128 0
0.029 0 0.128 0
0.03 0 0.128 0
0.031 0 0.128 0
0.032 0 0.128 0
0.033 0 0.128 0
0.034 0 0.128 0
0.035 0 0.128 0
-0.035 0 0.129 0
-0.034 0 0.129 0
-0.033 0 0.129 0
-0.032 0 0.129 0
-0.031 0 0.129 0
-0.03 0 0.129 0
-0.029 0 0.129 0
-0.028 0 0.129 0
-0.027 0 0.129 0
-0.026 0 0.129 0
-0.025 0 0.129 0
-0.024 0 0.129 0
-0.023 0 0.129 0
-0.022 0 0.129 0
-0.021 0 0.129 0
-0.02 0 0.129 0
-0.019 0 0.129 0
-0.018 0 0.129 0
-0.017 0 0.129 0
-0.016 0 0.129 0
-0.015 0 0.129 0
-0.014 0 0.129 0
-0.013 0 0.129 0
-0.012 0 0.129 0
-0.011 0 0.129 0
-0.01 0 0.129 0
-0.009 0 0.129 0
-0.008 0 0.129 0
-0.007 0 0.129 0
-0.006 0 0.129 0
-0.005 0 0.129 0
-0.004 0 0.129 0
-0.003 0 0.129 0
-0.002 0 0.129 0
-0.001 0 0.129 0
0 0 0.129 3.0676e-07
0.001 0 0.129 1.0892e-07
0.002 0 0.129 0
0.003 0 0.129 0
0.004 0 0.129 0
0.005 0 0.129 0
0.006 0 0.129 0
0.007 0 0.129 0
0.008 0 0.129 0
0.009 0 0.129 0
0.01 0 0.129 0
0.011 0 0.129 0
0.012 0 0.129 0
0.013 0 0.129 0
0.014 0 0.129 0
0.015 0 0.129 0
0.016 0 0.129 0
0.017 0 0.129 0
0.018 0 0.129 0
0.019 0 0.129 0
0.02 0 0.129 0
0.021 0 0.129 0
0.022 0 0.129 0
0.023 0 0.129 0
0.024 0 0.129 0
0.025 0 0.129 0
0.026 0 0.129 0
0.027 0 0.129 0
0.028 0 0.129 0
0.029 0 0.129 0
0.03 0 0.129 0
0.031 0 0.129 0
0.032 0 0.129 0
0.033 0 0.129 0
0.034 0 0.129 0
0.035 0 0.129 0
